customer_text,brand_reply,intent
@AppleSupport I have an unlocked iPhone 7s plus and want to upgrade to unlocked iPhone X. I cannot not see unlocked iPhone X plans from Apple upgrade program.,"@314595 For more information on device availability, you can reach out to our sales team and they will be able to go over all your options, what is available, and how we can get the device you want into your hands.",other_general
"@AppleSupport Is there anyway I can get off activation lock? I have forgot my Apple ID and Passcode, I would be very appreciated if you could help me with this issue.","@743095 You'll need the Apple ID and password to get past the Activation Lock. If you're not sure of your Apple ID and password, we'd like to get you over to our Apple ID support. They'll be the best ones to help with this: https://t.co/UJm15vmMM2",device_troubleshooting
@AppleSupport iPhone 6s. I also want to mention my phone has turned off 5 times since 8am this morning,"@309937 Alright, let's get to DM to further our steps. https://t.co/GDrqU22YpT",other_general
@AppleSupport I’ve tried 4 times - whilst being transferred I’m hung up on,@679101 We'd be happy to look into this further. Can you DM us what Apple Store you are trying to call? https://t.co/GDrqU22YpT,other_general
"I updated to iOS11, my phone keeps restarting every now and then. Any explanation? I have an iPhone6 @AppleSupport",@212820 We'll gladly assist. Have you updated to iOS 11.0.2?,device_troubleshooting
"@AppleSupport Bref, je suis à Madagascar, au bout du monde et la touche ""n"" ne fonctionne que par CTRL+v... 😤😡💩",@432098 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,other_general
@AppleSupport finally updated to ios 11 (11.1) and bluetooth drops connection very frequently. Stops streaming music to my car. Very annoyed,"@588865 We'd like to look into this with you. Since the issue started, have you restarted the iPhone? Does it resolve the issue? https://t.co/GDrqU22YpT",device_troubleshooting
@AppleSupport why is it that iMessage is sending my iMessages as texts to only one specific person and not others?,@682278 Thanks for reaching out. Does this recipient use an iPhone? Do they have iMessages setup for themselves?,other_general
@AppleSupport @115858 no I don’t think so. The last time I sent a private message I was treated like an idiot. I want to know why I’ve had nothing but problems with my phone since you came out with iOS 11. WHY? I will not buy another Apple product.,"@192785 We understand your concerns with these issues, and would like to look closer into what's going on. If you'd like to continue, reach out to us in DM using the link below and we'll continue from there. https://t.co/GDrqU22YpT",other_general
@AppleSupport first spend 2.5 GB of data for updating to 11.1 iOS and then in return you got this bug. #apple #disappointed https://t.co/D9E7WihDQa,"@662051 That notifications issue is certainly unexpected, but we can help. Have you tried to restart? If not, try that out. Also, go ahead and back up, then update to iOS 11.1.1 and see if it persists after. This will guide you through that: https://t.co/80YRnjDFDk",device_troubleshooting
"@115858 , how do I make a complaint about your customer service?",@475284   You're in the right place. Meet us in DM and provide us with additional details about your experience. https://t.co/GDrqU22YpT,feature_howto
@115858 My iPhone WILL NOT stay connected to my WiFi!! Please fix in iOS!,"@222732 We'd be happy to look into the trouble you're having with connecting to Wi-Fi. To start, can you tell us which iPhone and iOS version you're using? You can find the version by going to Settings &gt; General &gt; About &gt; Version.",device_troubleshooting
@AppleSupport Yes,"@337874 And if you tap it, then sign out, and sign back in - is your password accepted or does it pop right back up, prompting you to re-enter it?",other_general
@AppleSupport So reluctantly did the 11.0.3 update and now the battery life on my phone is horrible. When do we get a fix?? 😡,@376358 We can definitely look into this with you. Send us a DM and we'll take a look together. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport Safari and other apps do not save them in my Gmailccount (but in my Cloudaccount). https://t.co/ucN7JiBDUH,@691119 We're happy to help you. Can you tell us more about what you're experiencing? We want to make sure we understand.,other_general
".@115858 hey, you've updated but iPhone 6s's are still freezing out of nowhere. I can't use my phone when that happens. iOS11 has been awful",@186729 We'd love to help out. Do you know what version of the iOS is on the device?,device_troubleshooting
@AppleSupport The music controls on the slide up bar w/ (calc and flash light)has not been working.Have to hard reset multiple times daily,@366275 Thank you for letting us know. We can help to resolve this. Reach out to us in DM &amp; we'll continue there. https://t.co/GDrqU22YpT,other_general
"Anyone else with an iPhone X have a problem with the screen being barely responsive? Just had it where I couldn’t slide anything but I could still press buttons. Had to spend 20 minutes trying to restart my phone, then it worked. @115858 wtf",@816614 Hello. We'd be happy to look into this with you should your screen become unresponsive again. Please don't hesitate to contact us.,device_troubleshooting
@115858 can you fix this whole battery problem ever since the new update came out my battery has been going down fastI have the iPhone 7 Plus,@136076 We're happy to look into this with you. Which version of iOS 11 do you have installed? How long as it been since the update? https://t.co/GDrqU2kzhr,device_troubleshooting
"iOS update has wrecked the sound on my phone @AppleSupport calls work, headphones work, no sound from apps or music without headphones",@284983 We'd like to help! Send us a DM with the country that you are located in and we will continue from there. https://t.co/GDrqU22YpT,device_troubleshooting
"@115858 hey my phone has never messed up and now it screws up on the daily since you came out with a new line of phones, so whats the deal","@148908 Let's help make sure you're iPhone is working as it should. Tell us more about what you're experiencing, and the version of iOS installed.",other_general
@AppleSupport why can’t I change songs on my Apple watch or in the control center or even the lock screen,@174550 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport can't sign in2 iTunes Store becuz Apple ID email does not exist Yahoo deleted it for inactivity yrs ago n phone logged me out?,@389144 The security of your account is important to us. Contact our Account Security team via: https://t.co/UJm15vmMM2,account_access
Why is my iPhone freezing and now basically a brick since iOS 11? @115858 @AppleSupport,"@561385 We want you to have a functioning device. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",device_troubleshooting
"@AppleSupport You’re welcome. Yes, it happens with any. I’ve done a reset to factory settings and re-started the phone without iCloud, and then downloading everything by signing in on iCloud. Same thing :-/","@652434  Got it. Are you experiencing any flickering outside fo the Home or Lock screens? For isnstance, does any flickering occur in the Photos app?",account_access
But what about the I issue @AppleSupport? https://t.co/X0askpg9Kt,@775386 That was resolved in 11.1.1.  Updating to 11.1.2 includes this fix.,other_general
"@201599 @201600 @115858 Just tried to sync the phone, iTunes just crashes!! What a piece of shit! It’s never done that before!",@201598 We'd be happy to look into this with you. Send us a DM and we can start there. https://t.co/GDrqU22YpT,device_troubleshooting
"Hey @AppleSupport my brand new 27in iMac runs slower and freezes more than my 5yo MacBook Pro, what’s up with that? It’s currently frozen so",@544466 Thanks for reaching out. We'd like to know more to help. Does this occur with a specific app or program?,device_troubleshooting
Every time you type “I️” it changes to some question mark in a box someone explain @AppleSupport @115858,@519812 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,device_troubleshooting
